2
21
12
15
18
1
0
27
22
19
5
8
12
23
11
17
21
7
13
18
0
9
9
11
3
13
1
1
22
12
4
13
10
11
5
5
8
5
9
25
8
9
3
13
6
1
7
14
2
1
20
10
7
23
6
7
6
5
5
24
15
8
25
0
14
28
25
24
5
20
1
20
5
1
1
22
13
13
16
18
0
2
0
3
2
7
8
0
15
0
6
15
26
0
8
5
4
3
10
14
7
9
17
23
10
25
20
17
28
3
19
12
27
0
5
1
2
2
5
8
17
2
5
10
8
22
17
22
1
13
6
9
24
14
9
21
9
11
0
9
15
3
2
13
22
15
16
8
8
10
9
2
8
6
4
14
19
12
5
25
5
1
6
4
1
20
7
14
2
0
7
2
4
1
9
10
2
19
19
3
10
15
2
20
18
19
18
3
17
3
18
17
3
6
16
16
25
1
13
17
26
5
7
9
6
16
12
0
6
16
19
5
8
2
24
10
9
14
13
8
11
17
12
1
16
3
3
10
2
11
9
9
28
13
9
8
3
9
7
26
20
11
18
12
0
30
3
13
5
1
3
15
6
5
4
21
17
24
7
30
16
1
4
13
1
12
2
14
16
19
13
12
9
13
2
12
4
5
2
2
9
26
13
14
14
2
19
6
0
11
1
6
4
4
11
6
13
3
17
17
20
10
4
10
9
23
8
2
11
13
13
14
5
0
8
11
7
20
16
9
7
11
6
2
9
4
3
6
10
16
18
0
3
8
4
2
0
18
3
7
6
3
4
20
17
0
18
3
14
0
1
23
5
0
6
26
6
28
7
13
10
0
7
3
17
15
7
10
2
18
13
6
12
9
21
6
16
4
6
4
22
4
6
3
11
6
2
13
17
4
6
16
6
3
2
18
6
20
20
6
8
17
4
0
14
1
11
8
0
3
15
14
0
3
11
9
5
15
23
24
17
9
11
1
13
5
1
5
13
10
4
3
13
14
17
9
17
5
16
9
29
25
17
3
24
1
6
15
11
1
9
7
22
14
10
12
2
0
12
9
0
25
0
12
15
24
22
8
15
6
10
2
20
10
10
13
20
0
2
11
29
3
21
17
21
11
4
18
11
0
9
2
14
2
11
6
17
18
8
17
16
16
7
3
20
23
0
4
2
20
6
6
12
20
12
2
3
6
13
8
12
5
7
3
6
8
25
5
16
15
7
0
16
7
6
26
13
0
15
2
19
2
17
18
14
7
10
18
7
10
11
0
7
24
3
4
2
14
24
7
14
13
10
13
29
18
5
2
14
6
6
1
0
10
8
1
9
0
1
16
8
8
5
4
0
5
18
12
6
0
12
13
1
4
13
26
18
9
0
25
13
3
17
23
4
2
18
27
15
2
10
12
1
9
9
5
0
3
10
6
13
10
2
18
17
10
7
24
10
6
13
3
16
6
3
8
7
19
9
0
15
17
1
4
11
5
23
3
11
13
1
3
6
4
5
1
16
11
15
3
25
5
7
4
23
27
21
18
25
27
16
6
14
27
3
0
13
4
3
0
18
27
11
7
5
3
6
19
14
1
6
14
1
13
21
0
7
4
7
7
17
0
16
11
30
16
1
9
2
1
10
12
7
2
10
11
22
4
10
1
2
6
22
16
2
6
8
24
2
17
2
7
5
12
6
10
13
1
5
20
16
1
0
4
2
13
0
5
4
11
7
4
19
19
2
1
0
10
11
4
1
4
26
1
9
6
14
11
21
26
16
11
15
3
19
16
9
22
18
10
21
10
16
1
8
9
0
3
8
13
8
3
14
17
2
5
8
12
13
14
23
26
16
9
2
1
4
1
9
3
12
1
8
9
17
2
0
9
20
0
9
9
28
15
19
4
22
2
1
14
20
12
25
19
0
4
17
17
16
2
3
19
2
13
11
5
29
8
4
14
20
17
7
15
0
3
3
22
7
15
11
22
3
12
19
21
3
14
7
10
5
5
4
14
16
27
16
6
23
11
15
9
2
5
17
3
1
10
6
8
13
1
0
9
0
3
5
24
0
5
13
17
6
7
4
5
8
10
7
15
9
11
1
29
10
8
1
20
19
12
5
19
9
10
4
4
8
1
5
0
5
13
6
11
13
2
9
18
18
0
5
7
19
14
26
5
5
21
16
4
4
4
22
27
19
4
1
14
7
1
6
5
10
14
15
3
12
15
3
4
25
2
18
2
26
17
22
23
7
17
1
17
2
3
2
11
0
7
4
4
0
5
9
12
9
9
11
10
20
12
